Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,Variable_index,Variable_name
Ping_index,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2409,
Ping_date,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,
Ping_time,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:05,13:39:05,13:39:05,13:39:05,13:39:05,
Ping_milliseconds,331.0,425.0,516.0,610.0,703.0,794.0,887.0,981.0,076.0,170.0,261.0,354.0,537.0,
Range,7.8419814151,7.8164889664,7.8059146261,7.7925476110,7.7895525574,7.7804464661,7.8044320986,7.8059170527,7.8222795981,7.8402427643,7.8684768018,7.8939417098,7.9686013242,
Depth,7.6863243319,7.6762258634,7.7190133613,7.7148154555,7.7457863949,7.7368355850,7.7891470315,7.7882018732,7.8041164186,7.8152785972,7.8304614443,7.8366371254,7.8568267981,
214.170,-39.722731,-58.060584,-48.338395,-50.478453,-66.858716,-56.597823,-71.640133,-68.755444,-61.315251,-56.070820,-71.980916,-56.337123,-54.147329,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
214.414,-40.966018,-55.159932,-47.667478,-49.302558,-67.805788,-57.181984,-67.925123,-77.823248,-59.766149,-58.701113,-69.719019,-57.663446,-53.095989,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
214.658,-42.692132,-52.488716,-47.205656,-48.153952,-67.894451,-57.536042,-65.114211,-73.713120,-58.394036,-63.152955,-65.499970,-58.920039,-52.152224,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
214.902,-44.825925,-50.106053,-46.943088,-47.074114,-65.879800,-57.564610,-63.037884,-66.222869,-57.262961,-73.170079,-61.814730,-59.586333,-51.372189,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
215.146,-46.492792,-48.005291,-46.891327,-46.106528,-62.358598,-57.264922,-61.444586,-62.138591,-56.369667,-67.830625,-58.843226,-59.121093,-50.794833,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
215.391,-45.756801,-46.181197,-47.081427,-45.298950,-58.797645,-56.746438,-60.137391,-59.438642,-55.711472,-60.587655,-56.443524,-57.722002,-50.462543,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
215.635,-43.242964,-44.647378,-47.562466,-44.707463,-55.732140,-56.180631,-58.948784,-57.547389,-55.307943,-56.815606,-54.519446,-56.073517,-50.431004,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
215.879,-40.820734,-43.440183,-48.397271,-44.400155,-53.254073,-55.740937,-57.750661,-56.251167,-55.209032,-54.526575,-53.032558,-54.645734,-50.774863,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
216.123,-39.036635,-42.618462,-49.648151,-44.459177,-51.379992,-55.577780,-56.503781,-55.469051,-55.499365,-53.193372,-51.985195,-53.657778,-51.592497,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
216.367,-37.941635,-42.261442,-51.335632,-44.980790,-50.137785,-55.819423,-55.286529,-55.174639,-56.302934,-52.636937,-51.404314,-53.232180,-53.013557,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
216.611,-37.522631,-42.466805,-53.339889,-46.075043,-49.579642,-56.578658,-54.251171,-55.348915,-57.796506,-52.793702,-51.325687,-53.476797,-55.217824,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
216.855,-37.771147,-43.354485,-55.271396,-47.871221,-49.786352,-57.959078,-53.547464,-55.926253,-60.258198,-53.630164,-51.776828,-54.524924,-58.472547,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
217.100,-38.686244,-45.086252,-56.650219,-50.544010,-50.890890,-60.066011,-53.277747,-56.711743,-64.254127,-55.089131,-52.756020,-56.591178,-62.943640,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
217.344,-40.278909,-47.900815,-57.549340,-54.400095,-53.165864,-63.031230,-53.493665,-57.307021,-71.644212,-57.033419,-54.195296,-60.137322,-65.337729,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
217.588,-42.594278,-51.909021,-58.543867,-60.191341,-57.353202,-67.053437,-54.214516,-57.273725,-86.056623,-59.188705,-55.877686,-66.529020,-61.809358,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
217.832,-45.767163,-54.224943,-60.083656,-71.170674,-66.606494,-72.336522,-55.450915,-56.584158,-71.496111,-61.195078,-57.325838,-73.951795,-58.341685,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
218.076,-50.167059,-51.248630,-62.322736,-75.280668,-64.973098,-77.465796,-57.226686,-55.618162,-68.054559,-62.914544,-57.980858,-65.695832,-55.897353,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
218.320,-56.844827,-48.230689,-64.993135,-68.769234,-57.338000,-77.541777,-59.597540,-54.724942,-67.251219,-64.658916,-57.844443,-61.832066,-54.183106,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
218.564,-63.858485,-46.342109,-66.923501,-69.258084,-53.849785,-76.114005,-62.664413,-54.076142,-68.090329,-66.979666,-57.453285,-60.111892,-53.020237,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
218.809,-57.734304,-45.322572,-67.144242,-75.713915,-51.954614,-75.408577,-66.547148,-53.738418,-70.507139,-70.465636,-57.250881,-59.588459,-52.323844,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
219.053,-54.121347,-44.976068,-66.928550,-78.508985,-50.977535,-74.804021,-71.042717,-53.741830,-74.583347,-74.972697,-57.450694,-59.939958,-52.052734,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
219.297,-52.355823,-45.209485,-67.610797,-67.044575,-50.656007,-73.833363,-74.169107,-54.111681,-75.917378,-74.522919,-58.169000,-61.058529,-52.182425,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
219.541,-51.574476,-45.999595,-70.003255,-62.383827,-50.872339,-72.733503,-74.234387,-54.882066,-71.659197,-70.695841,-59.533055,-62.925327,-52.685274,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
219.785,-51.455001,-47.381010,-76.052364,-59.809003,-51.575910,-71.942780,-73.883619,-56.104686,-68.391988,-68.232714,-61.779031,-65.486140,-53.503763,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
220.029,-51.868770,-49.458881,-87.416629,-58.406437,-52.755340,-71.720349,-74.162708,-57.860770,-66.477002,-66.999736,-65.485368,-68.226098,-54.505649,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
220.273,-52.770366,-52.462408,-72.406918,-57.835350,-54.428749,-72.192867,-74.313187,-60.282602,-65.494064,-66.640317,-72.837371,-69.515367,-55.434154,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
220.518,-54.157823,-56.887650,-67.636036,-57.939496,-56.639677,-73.458157,-73.250762,-63.584527,-65.177153,-66.910064,-82.456384,-68.832753,-55.955895,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
220.762,-56.061722,-63.316475,-65.353045,-58.647204,-59.435601,-75.599602,-71.332405,-67.972363,-65.348875,-67.589403,-68.992659,-67.901729,-55.911653,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
221.006,-58.558807,-63.903483,-64.497161,-59.938542,-62.716816,-78.306295,-69.514473,-71.924675,-65.870568,-68.427484,-64.477629,-67.613404,-55.475283,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
221.250,-61.838099,-59.509532,-64.814854,-61.834283,-65.568192,-79.289192,-68.167886,-70.860523,-66.628938,-69.179698,-62.053819,-68.077791,-54.939011,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
221.494,-66.422548,-57.198712,-66.412784,-64.387806,-66.080230,-77.065428,-67.317227,-68.608180,-67.545937,-69.762929,-60.676016,-69.110472,-54.494250,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
221.738,-73.039492,-56.369960,-69.834552,-67.639090,-64.874139,-74.489670,-66.896643,-67.597484,-68.573993,-70.354415,-59.979403,-70.040656,-54.215017,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
221.982,-70.440024,-56.649000,-75.226676,-71.339599,-63.709914,-72.652314,-66.824739,-67.879722,-69.584324,-71.297013,-59.798070,-69.679803,-54.112409,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
222.227,-64.189267,-58.008136,-71.614984,-74.072090,-63.053867,-71.514430,-67.019027,-69.600196,-70.058203,-73.012019,-60.045214,-67.981753,-54.178753,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
222.471,-60.036965,-60.780377,-66.185746,-74.233929,-62.874007,-70.899395,-67.400868,-73.597464,-69.133432,-76.100026,-60.665971,-66.076724,-54.415727,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
222.715,-57.074660,-66.263247,-62.971846,-73.087774,-63.046177,-70.594479,-67.907948,-82.063122,-66.919645,-80.986078,-61.606115,-64.588461,-54.853646,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
222.959,-54.929868,-78.189609,-61.176609,-71.570042,-63.404095,-70.315151,-68.513931,-74.810134,-64.420719,-79.692326,-62.779186,-63.662232,-55.566079,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
223.203,-53.468071,-66.302475,-60.487941,-69.739292,-63.733800,-69.748986,-69.233887,-68.591705,-62.238157,-74.224039,-64.038004,-63.313285,-56.685164,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
223.447,-52.655727,-61.164071,-60.914676,-67.875605,-63.830053,-68.761601,-70.076451,-65.164064,-60.553930,-70.738965,-65.200527,-63.546209,-58.431217,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
223.691,-52.524158,-58.724101,-62.819973,-66.371689,-63.634632,-67.514373,-70.894944,-63.152106,-59.413289,-68.668427,-66.184773,-64.380049,-61.180016,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
223.936,-53.174048,-57.742933,-67.547169,-65.473833,-63.296038,-66.281627,-71.176362,-62.116645,-58.841903,-67.598361,-67.129489,-65.842074,-65.413894,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
224.180,-54.813189,-57.905510,-75.703942,-65.293544,-63.056031,-65.258988,-70.328239,-61.912046,-58.885437,-67.342443,-68.271090,-67.926079,-67.957886,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
224.424,-57.804976,-59.244167,-64.524535,-65.820049,-63.128584,-64.535921,-68.592127,-62.544322,-59.635299,-67.816841,-69.527014,-70.454488,-63.569627,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
224.668,-61.798974,-62.152347,-58.759174,-66.673499,-63.676547,-64.133237,-66.699916,-64.173113,-61.270483,-68.975884,-69.794825,-72.803545,-59.804749,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
224.912,-60.545855,-67.649089,-55.309595,-66.567319,-64.832760,-64.033247,-65.057868,-67.239897,-64.132626,-70.749038,-67.973881,-74.075856,-57.511711,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
225.156,-56.260987,-69.240681,-53.034937,-64.605714,-66.661629,-64.193132,-63.752795,-72.579818,-68.467105,-72.926906,-65.299169,-74.049026,-56.243418,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
225.400,-53.421994,-62.609238,-51.517282,-62.032926,-68.724731,-64.547336,-62.730866,-73.372625,-69.455790,-75.047067,-62.957521,-72.599270,-55.721674,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
225.645,-51.889810,-58.544808,-50.553448,-59.868577,-68.984539,-65.004124,-61.879683,-67.233890,-64.968035,-76.724392,-61.214720,-69.744659,-55.724061,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
225.889,-51.423073,-56.027850,-50.024967,-58.341562,-66.666942,-65.440857,-61.069102,-63.299982,-61.634339,-78.322099,-60.059963,-66.491192,-55.932016,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
226.133,-52.008521,-54.396929,-49.850826,-57.457560,-64.068911,-65.704681,-60.199594,-60.840980,-59.680616,-80.137063,-59.455844,-63.605862,-55.838760,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
226.377,-53.909834,-53.342974,-49.964300,-57.211871,-62.151080,-65.630603,-59.253725,-59.319583,-58.767086,-79.486229,-59.390827,-61.299831,-55.038166,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
226.621,-58.013006,-52.695327,-50.299634,-57.638943,-60.996899,-65.091509,-58.308766,-58.524972,-58.775487,-75.506882,-59.889693,-59.577341,-53.720095,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
226.865,-66.007742,-52.346018,-50.789318,-58.824865,-60.587742,-64.069504,-57.500397,-58.412596,-59.778908,-71.892575,-61.016291,-58.399420,-52.412014,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
227.109,-59.665097,-52.218980,-51.380143,-60.888075,-60.944129,-62.684358,-56.980813,-59.068657,-62.112032,-69.415102,-62.865019,-57.716236,-51.497093,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
227.354,-54.020451,-52.254920,-52.069745,-63.749401,-62.115786,-61.135994,-56.905815,-60.765366,-66.823793,-67.851493,-65.475771,-57.450064,-51.180547,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
227.598,-51.200455,-52.404307,-52.941326,-65.974222,-64.020892,-59.619779,-57.453039,-64.226879,-78.620245,-66.772114,-68.333761,-57.458966,-51.605088,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
227.842,-49.859864,-52.632495,-54.168066,-65.313080,-65.767032,-58.283266,-58.873773,-71.585725,-70.352341,-65.562644,-69.380513,-57.529727,-52.936100,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
228.086,-49.315426,-52.944238,-56.000886,-63.670564,-65.500212,-57.225164,-61.614110,-69.220292,-64.704011,-63.861766,-67.969397,-57.490146,-55.437606,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
228.330,-48.839686,-53.421569,-58.800370,-62.496914,-63.910335,-56.511599,-66.403466,-62.012910,-62.497124,-62.013853,-65.997601,-57.395808,-59.575066,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
228.574,-47.820359,-54.258710,-63.211203,-61.443101,-62.786984,-56.196806,-68.460141,-58.149977,-62.001440,-60.585659,-64.025576,-57.531487,-65.416208,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
228.818,-46.406001,-55.819804,-70.217862,-60.044594,-62.627013,-56.347556,-62.869998,-55.829200,-62.621458,-59.951653,-62.049520,-58.231242,-66.234160,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
229.063,-45.171650,-58.902126,-70.361419,-58.591952,-63.307489,-57.075797,-59.051425,-54.436694,-63.843261,-60.376823,-60.234308,-59.666468,-63.879622,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
229.307,-44.429651,-66.508037,-65.527437,-57.769158,-63.962024,-58.577731,-56.849559,-53.708762,-65.012571,-61.986205,-58.810223,-60.901401,-63.631665,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
229.551,-44.014205,-66.076738,-62.868285,-58.298473,-62.831906,-61.021832,-55.750522,-53.517772,-66.072808,-62.637225,-57.957128,-58.835422,-62.688045,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
229.795,-42.978457,-56.159582,-60.782143,-61.488258,-60.152807,-62.556591,-55.591687,-53.804908,-68.635795,-58.145737,-57.851042,-54.695983,-58.037674,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
230.039,-40.247890,-51.105142,-58.306115,-63.636560,-57.548909,-58.720569,-56.442995,-54.547497,-77.531458,-52.980388,-58.802199,-50.996960,-53.424835,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
